conference_id,title,status_before,status_after,modified_by_before,modified_by_after,modified_date_before,modified_date_after,action
47060,29th International Conference on Radiology and Imaging (ICRI) - Istanbul,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47061,30th International Conference on Food Processing and Technology (ICFPT) - Paris,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47062,31st International Conference on Food Processing and Technology (ICFPT) - Paris,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47063,"30th International Conference on Behavioral, Cognitive and Neurological Sciences (ICBCNS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47066,"31st International Conference on Behavioral, Cognitive and Neurological Sciences (ICBCNS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47084,28th International Conference on Food Processing and Technology (ICFPT) - London,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47085,29th International Conference on Food Processing and Technology (ICFPT) - London,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47086,30th International Conference on Food Processing and Technology (ICFPT) - London,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47092,31st International Conference on Food Processing and Technology (ICFPT) - London,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47110,"28th International Conference on Behavioral, Psychological and Cognitive Sciences (ICBPCS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47112,"29th International Conference on Behavioral, Psychological and Cognitive Sciences (ICBPCS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47113,"30th International Conference on Behavioral, Psychological and Cognitive Sciences (ICBPCS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47116,"31st International Conference on Behavioral, Psychological and Cognitive Sciences (ICBPCS)",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47127,29th International Conference on Cellular and Molecular Bioengineering (ICCMB),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47128,30th International Conference on Cellular and Molecular Bioengineering (ICCMB),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47129,31st International Conference on Cellular and Molecular Bioengineering (ICCMB),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47177,28th International Conference on Anaesthesiology (ICA),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47182,29th International Conference on Anaesthesiology (ICA),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47230,28th International Conference on Genetics and Genomics (ICGG),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47233,29th International Conference on Genetics and Genomics (ICGG),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47399,28th International Conference on Lung Cancer (ICLC),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
47401,29th International Conference on Lung Cancer (ICLC),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
53672,28th International Conference on Glaucoma Surgery (ICGS),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
53677,29th International Conference on Glaucoma Surgery (ICGS),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
53679,30th International Conference on Glaucoma Surgery (ICGS),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
53699,31st International Conference on Glaucoma Surgery (ICGS),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
142920,Lateral Elbow Tendinopathy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
142924,The Neuroscientific Basis of Pain: Clinical Implications to Upper Extremity Practice,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
142935,Motion and Measurement: Optimizing Outcomes After Flexor Tendon Repair,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
142940,Therapist Management of Replantation,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143407,Blueprint for Career Transition Success (19 Keys to a Successful Practice Transition),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143408,Management of Odontogenic Infections and Soft Tissue Biopsy Techniques,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143423,Explosive Growth in Challenging Times (Increased Production 30-50% in the Next 3 Years),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143427,Implant Complications from a Restorative Perspective - ACP Collaboration,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143428,Maximize the First 5 Years of Your Career,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143429,"HPV, The Underestimated Cause of Oral Cancer",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143455,Smart Rehabilitation Through Virtual Reality and Gamification Conference,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143458,Hand Therapy Perspective on Scapholunate Ligament Injuries Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143463,2019 Medicare Updates for Hand Therapists Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143466,Update on Hand Surgery and Therapy for Scleroderma Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143470,"Manual Therapy of the Wrist and Hand: Mechanisms of Action, Techniques and Dosage Course",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143473,The Hand Therapist’s Role in Maximizing Occupational Performance Utilizing Neuralplasticity Treatment Approaches Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143474,From Compliance to Adherence in Hand Therapy: A Behavioral Perspective Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143481,Upper Extremity Complication in the Cancer Patient Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143483,MCP & PIP Implant Resection Arthroplasty Update Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143484,How to Publish in the Journal of Hand Therapy Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143485,Complications of Mangled Extremities: The Role of Hand Therapy Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143487,Scapulothoracic and Scapulohumeral Exercises: A Narrative Review of Electromyographic and Clinical Studies Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143490,Swimmer's Shoulder: Sport-Specific Rehab Progression Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143491,Establishing and Updating Treatment Plans for Adult Patients after Brachial Plexus Reconstruction Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143495,Hand Therapy for the Pediatric Population Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143523,"Management of Hand Burns, Including Tips and Tricks for the Hand Therapist Treating Wounds, Flaps and Grafts Course",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143524,Wide Awake Flexor Tendon Repair and True Active Movement Rehabilitation: The Saint John Protocol Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143527,The Sensorimotor System and its Relationship to Hand Therapy: Current Evidence and Clinical Application Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143528,"Static Progressive Orthoses: Current Evidence Emphasizing Principles, Pearls and Design Options Course",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143531,The Dreaded Droop: Extensor Attenuation or Adherence Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143533,Developing a Plan to Start a Private Hand Therapy Practice Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143538,Anatomy Package B: Brachial Plexus Innervation of the Upper Extremity and Shoulder and Elbow Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143569,Athletic Wrist Injuries: Back in the Game Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143574,Wound Care for the Hand Therapist Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143575,Complex Regional Pain Syndrome Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143576,Neuroplasticity as the Foundation for Treatment of Focal Hand Dystonia Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143579,Hand Stiffness: An Evidence-Based Approach to Achieving Clinical Success Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143585,Evaluation and Treatment of Thoracic Outlet Syndrome Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
143593,Accessing A Painful System: Scrub and Carry Made Modern Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
144732,"Counseling Psychology and Substance Use: Implications for Training, Practice and Research Outcomes",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155579,Practical Reviews in Anesthesiology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155584,Practical Reviews in Cancer Management,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155587,Practical Reviews in Cardiology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155589,Practical Reviews in Critical Care Medicine,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155592,Practical Reviews in Dermatology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155595,Practical Reviews in Emergency Medicine,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155598,Practical Reviews in Family Medicine,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155601,Practical Reviews in Gastroenterology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155602,Practical Reviews in Hospital Medicine,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155604,Practical Reviews in Internal Medicine,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155605,Practical Reviews in Neurology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155611,Practical Reviews in Neurosurgery,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155614,Practical Reviews in Ophthalmology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155616,Practical Reviews in Oral and Maxillofacial Surgery,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155618,Practical Reviews in Orthodontics,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155621,Practical Reviews in Otolaryngology - Head and Neck Surgery,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155623,Practical Reviews in Pathology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155627,Practical Reviews in Pediatric Dentistry,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155628,Practical Reviews in Pediatrics,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155673,Dental Decks Part I,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155675,Dental Decks Part II,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155699,Practical Reviews in Psychiatry,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155704,Practical Reviews in Radiology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155707,Practical Reviews in Urology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
155726,Practical Reviews in General Surgery,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
178928,Fertility Module #1: Fertility Care Considerations: Introduction to Infertility for the Specialty Health Care Pharmacist,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
179105,Multidisciplinary Management of Heart Failure: Expert Views on Treatment Paradigms,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180328,Diagnostic Imaging in Chiropractic Practice,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180344,Fractal Biology: the Philosophy of Vitalism,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180347,Stroke: Cervical Spine Adjusting and Cervical Artery Issues,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180364,"Stroke, Cva, and the Facts for Chiropractors",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180368,"Pharmaceuticals, Heart Rate Variability & the Nervous System",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180938,The Essential Role of Primary Care in SLE,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
180947,"PILOTforPulmonary 2019: Data, Insights & Practice",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
181037,Gene Therapy for Treatment of Hemophilia: An Introduction to AAV Vector Gene Transfer,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
181041,Palliative Interventional Oncology Podcast Series,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
182518,Anti-inflammatory Diets: a Guide for Dietitians,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
182581,Basics of Pica: When Clients Eat Nonfood Substances,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183244,Addiction in the Brain,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183245,Alexithymia and Eating Disorders,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183246,Assessment of Anorexia,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183247,Behavioral Health Services for Homeless Populations,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183248,Brain-Based Trauma Treatment,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183249,Child Sexual Abuse - Outcomes and Prevention,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183250,EMDR Skills for Trauma Treatment,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183251,Designer Drugs - Assessment and Management,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183253,Ethics of Neuromodulation in Anorexia,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183254,Harnessing Neuroplasticity,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183256,Juvenile Sex Offenders - Etiologies and Typologies,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183257,Honest Lies - Diagnosing Eating Disorders for Mental Health Professionals,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183258,Medical Complications in Bulimia,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183259,Medical Complications in Anorexia,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183261,Microaggressions In and Out of Therapy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183262,Narrative and MI Approaches to Eating Disorders,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183263,Neural Mechanisms in Depressed Minors on Antidepressants,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183264,Neuropsychotherapy for Clinicians,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183265,Neuroscience of Addiction,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183266,Neuroscience of Complex Trauma - Treatment Tools,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183267,Neuroscience of God and Faith: It’s Not Just in Your Head,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183268,Neuroscience of Grounding Techniques,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183269,Opioid Treatment for Pain in Clients with Substance Use,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183270,Psychosocial Interventions for Anxiety in Kids with Autism,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183271,Substance Use Treatment - Group Therapy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183272,Stepped Care Interventions for Alcohol Use Disorders,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183273,Suicide Prevention: Safety Planning as Treatment Planning,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183274,Technology-Based Therapeutic Tools,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183275,Treating Sexual Trauma in Veterans in Group Psychotherapy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183276,Teen Dating Violence,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183277,Working for Workplace Wellness,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
183278,Treatment of Depression in Older Adults,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200656,Abdominal & Pelvic Pain in Women: Beyond the Quadrants,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200662,Can't Miss Urgent Diagnoses Conference On-Demand,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200664,Medical Nutrition Therapy for Women,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200665,Pregnancy Complaints for the Non-OB,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200669,Telemedicine On-Demand Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200671,STI's in Women,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200672,Urgent Care Women's Health Conference On-Demand,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200673,Mental Health in Women,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200676,Can't Miss EKG Findings,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200677,Approach to Antibiotics & Antibiotic Stewardship,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200679,Travel Medicine in the Urgent Care,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200683,Conference On-Demand: Urgent Care Medical Summit,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200685,Mastery Workshop: Laceration Repair,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200687,Clinician Burnout Lecture & Podcast Bundle Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200688,Urgent Care Triple CME Bundle,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200694,The Ultimate Master Clinicians CME Conference Bundle,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200697,MC CME Podcast: Can't Miss EKG Part 3,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200700,Study Package: Urgent Care Triple CME Conference Bundle,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200702,Study Package: Ultimate MC CME Conference Package,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200704,CME Podcast: Can't Miss Urgent Care X-Rays Part 1 (Chest X-Rays),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200706,Study Package: Urgent Care Medical Summit,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200708,CME Podcast: Can't Miss Urgent Care X-Rays Part 2 (Extremity X-Rays),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200710,Study Package: Urgent Care & Telemedicine Bundle,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200712,CME Podcast: Burnout Parts 1 & 2,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200718,CME Podcast: Can't Miss EKG Part 1,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200721,CME Podcast: Can't Miss EKG Part 2,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200725,CME Podcast: Can't Miss Dermatology Part 1,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
200729,CME Podcast: Can't Miss Dermatology Part 2,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
221021,Point of Care Ultrasound (POCUS),2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
221024,Urgent Care Essentials,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
221029,Urgent Care Fundamentals for the NP,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
221032,Urgent Care Mastery Skills Bundle,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223749,4 Essential Communication Strategies that Promote Patient Safety,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223753,A Holistic Approach to Gut Health,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223755,Addressing the Spiritual and Cultural Needs of Clients,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223761,Advanced Bladder Management,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223764,Advanced Stroke Management Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223765,Allergic Rhinitis,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223766,Allergic Rhinitis for the School Nurse,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223787,Alzheimer’s Disease and Falling: What’s the Connection,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223798,Antipsychotic Medications in Dementia Care,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223808,Basic Pharmacology 1,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223813,Becoming an Independent Nurse Consultant,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223819,Bioterrorism Events,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223829,"Broken Heart Syndrome: Clinical Manifestations, Diagnosis, and Treatment",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223841,Cardiomyopathy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223848,Cardiovascular Assessment in the Elderly,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223864,Care of Adult Clients with Enterostomy Feeding Tubes,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223875,Caring for People with Fall Risks,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223879,CBD 101: An Introductory Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223882,Chronic Disease: A Global Issue on the Rise,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223889,Communications in Healthcare course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223900,Correctional Healthcare Processes,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223909,COVID-19: A Healthcare Pandemic,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223918,COVID-19: A Healthcare Pandemic for Post Acute Care,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223925,CPR for the Healthcare Professional,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223932,Critical Thinking in Cardiac Assessment,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223942,Critical Thinking in Medication Administration,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223945,Current Concepts in Chemotherapy,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223949,Current Concepts in Pain Management,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223951,Date Rape and Drug Facilitated Rape: Clinical Implications,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223953,Decoding Body Language: What Every Nurse Needs to Know,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223970,Dementia Diagnosis and Treatment: An Overview,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
223986,Diabetes Medications,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224000,Diabetes Medications: Part 2,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224002,"Diabetes Overview: Type 1, Type 2, and Gestational Diabetes",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224036,Diabetes Related Conditions and Complications,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224040,Diabetes: An Introduction Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224042,Diabetes: Metabolic Syndrome and Prediabetes,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224049,Diagnosing Dementia,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224055,"Drug Misuse, Abuse and Diversion for New Mexico Healthcare Professionals",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224059,"Drug Misuse, Abuse and Diversion for West Virginia Healthcare Professionals",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224064,ECG Interpretation: Basic Rhythms,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224075,EKG Recognition Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224083,Elder Abuse Prevention and Reporting,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224086,Elimination and Toileting,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224091,Emergency Department Management of Elderly Patients,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224097,Emergency Department Nursing Considerations for Oncology Patients,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224111,Enterostomy Feeding Tubes for the School Nurse,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224119,Essential Oils for Health,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224132,Iowa Dental Reviews: Current Topics in Dentistry Course,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224145,Facts About Falls,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224155,Fall Management Technology,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224165,Fall Prevention: A Best Practice Approach,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224170,Fall Prevention: Bed Safety,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224182,"Fall Prevention: Bed, Bedroom, and Bathroom Safety",2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224231,Fall Prevention: Communication and Teamwork,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224237,Fall Prevention: Fall Risk Monitoring Strategies,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224259,Fall Prevention: Guidance on Change of Condition,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224265,Fall Prevention: Guidance on Nursing Home Falls and Legal Liability,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224273,Fall Prevention: Guidance on Utilization of Low Beds and Floor Mats,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224281,Fall Prevention: Guidance on Utilizing Fall Alarms,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
224285,Fall Prevention: Introduction to Root Cause Analysis,2,5,64529,64529,2026-04-22 00:00:00,2026-05-06,UPDATED
